@relation ‘jgroups’

@attribute fix {False,True}
@attribute ns numeric
@attribute nd numeric
@attribute nf numeric
@attribute entrophy numeric
@attribute la numeric
@attribute ld numeric
@attribute lt numeric
@attribute ndev numeric
@attribute age numeric
@attribute nuc numeric
@attribute exp numeric
@attribute rexp numeric
@attribute sexp numeric
@attribute contains_bug {False,True}
@attribute author_date_unix_timestamp numeric

@data
False,1,1,1,0,1,7,1428,11,70.0083912,108,8514,1.014284002,5228,False,1184065634
False,1,1,1,0,22,14,1416,11,0.019155093,110,8515,53.20543807,5229,True,1184067289
True,1,1,1,0,11,12,101,11,0,5,8516,0,5230,False,1184072570
True,1,1,1,0,3,6,1429,11,0,113,8517,0,5231,False,1184077144
False,1,1,1,0,29,43,1262,11,15.11880787,52,8518,1.066142781,5232,True,1184077937
False,1,1,1,0,6,3,460,11,1.23130787,28,421,1.812144569,115,False,1184119476
False,1,1,1,0,2,1,823,11,0,97,8519,0,5233,False,1184148541
False,1,1,1,0,25,27,602,11,0,3,8520,0,1680,True,1184256551
False,2,2,2,0.764204507,30,6,1352,11,10.87690394,138,422.5,1.060500048,116,False,1184265908
True,1,1,1,0,3,3,1540,11,0,221,424,0,18,False,1184281814
False,1,1,1,0,3,3,2056,11,0,125,8521,0,5234,False,1184308319
False,1,1,1,0,2,2,1540,11,0,223,8522,0,148,False,1184315965
True,2,2,2,0.923119984,43,25,917,11,1.781782407,58,8524.5,1.317901816,1681,False,1184321190
False,1,1,1,0,9,24,427,7,0,15,8526,0,1682,False,1184324319
False,1,1,1,0,4,4,460,10,0,13,8527,0,960,False,1184569681
False,1,1,1,0,1,1,38,1,446.8048148,2,8528,1.002238114,961,False,1184569725
False,1,1,1,0,3,3,460,10,0.027719907,14,8529,37.07515658,962,False,1184572076
False,1,1,1,0,2,2,460,10,0.000439815,16,8530,2274.684211,963,False,1184572114
False,1,1,1,0,7,7,1540,11,2.980416667,224,8531,1.335523557,149,False,1184573473
False,1,5,5,0.943249976,699,0,139.8,1,0,5,8534,0,968,False,1184574075
False,1,1,1,0,0,0,0,1,0,0,8537,0,969,False,1184577459
False,1,1,1,0,1,0,11,1,0,3,8538,0,32,False,1184580021
False,4,5,5,0.51284629,64,259,623.2,11,5.577074074,396,8541,3.332766549,5237,False,1184581043
False,1,1,1,0,125,266,734,11,0.032511574,4,8544,31.75827697,972,False,1184583852
False,1,1,1,0,84,78,606,10,291.6822917,30,8545,1.003428388,5238,False,1184586263
False,1,2,2,0.137099479,199,9,213,11,0,8,8546.5,0,974,False,1184592227
False,1,1,1,0,55,7,416,11,0.045532407,4,8548,22.96237926,975,False,1184596161
False,2,10,10,2.580209994,264,439,413.9,11,0,514,429.5,0,117,True,1184724797
False,1,1,1,0,53,0,565,11,0,7,8549,0,976,False,1184747006
False,1,1,1,0,0,0,0,1,0,1,8550,0,977,False,1184755499
False,1,2,2,0.258018669,90,2,309,11,0.056400463,8,8551.5,4.932587728,979,False,1184756752
False,1,1,1,0,66,3,618,11,0.007534722,10,8553,133.718894,980,False,1184757403
False,1,1,1,0,3,3,1792,11,28.14104167,150,8554,1.035535287,5239,False,1184766597
False,1,2,2,0.970950594,14,1,391,11,1.168923611,14,8555.5,1.43810235,982,False,1184766734
False,1,2,2,0.811278124,4,4,404,11,0,20,8557.5,0,984,False,1184766976
False,1,2,2,0.721928095,23,7,476,11,1.032216435,22,8559.5,1.48687607,986,False,1184768785
False,1,2,2,0.422000517,23,12,485.5,11,0,22,8561.5,0,988,False,1184769967
False,1,1,1,0,21,1,824,11,0,21,8563,0,989,False,1184770916
False,1,1,1,0,130,178,626,11,0,79,435,0,239,True,1184773296
False,1,1,1,0,2,6,304,11,0,89,436,0,240,False,1184853511
False,1,1,1,0,2,2,182,11,107.1423032,44,8564,1.009333382,5240,False,1184921308
False,1,1,1,0,89,100,567,11,0,81,8565,0,5241,True,1184922003
False,1,1,1,0,1,5,556,11,0.000347222,82,8566,2881,5242,False,1184922033
False,1,1,1,0,6,12,330,11,0,21,8567,0,1683,False,1184922928
False,1,1,1,0,3,4,671,11,0,97,8568,0,5243,False,1184931211
False,1,1,1,0,3,1,1004,11,0.044490741,56,437,23.47658689,241,False,1184938495
False,1,1,1,0,3,2,1008,11,0.11630787,58,8570,9.597870435,5245,False,1184948544
False,1,1,1,0,2,2,1010,11,0,61,8571,0,5246,True,1184958618
False,1,1,1,0,80,38,3260,11,7.861909722,276,8572,1.127195559,5247,True,1184996059
False,1,1,1,0,94,0,94,1,0,1,8573,0,1684,True,1184997063
False,1,1,1,0,4,11,181,1,0,3,8574,0,1685,False,1184998161
False,1,1,1,0,5,3,88,10,0,15,8575,0,5248,False,1184998915
False,1,2,2,0.787126586,5,12,623,6,651.6651273,26,8576.5,1.002230927,5250,False,1185179134
False,1,1,1,0,267,0,0,1,0,0,8578,0,5251,False,1185182871
False,1,1,1,0,7,7,1356,11,0,9,8579,0,5252,False,1185182889
False,1,1,1,0,2,2,1356,11,0.001365741,10,8580,733.2033898,5253,False,1185183007
False,1,1,1,0,2,13,637,7,0,11,8581,0,5254,False,1185187327
False,1,1,1,0,2,11,31,1,0,3,8582,0,33,False,1185274223
False,1,1,1,0,18,4,3748,11,0,297,8583,0,5255,False,1185283992
False,1,1,1,0,1,17,2772,11,0,15,8584,0,990,False,1185285184
False,1,2,2,0.522559375,31,37,1603,11,0,24,8585.5,0,992,False,1185287978
False,1,1,1,0,22,56,1118,10,288.0515741,4,8587,1.003471601,993,False,1185288496
False,1,2,2,0,4,9,525,10,227.5735243,8,8588.5,1.00219712,995,False,1185289495
False,1,1,1,0,12,38,1014,10,0,9,8590,0,996,False,1185294646
False,1,2,2,0.999962082,1955,1907,2020,11,24.10398727,214,438.5,1.033989681,243,False,1185393817
False,1,1,1,0,106,69,2939,10,0,5,8591,0,997,False,1185517685
False,1,1,1,0,58,25,3009,10,0,7,8592,0,998,False,1185518964
False,1,2,2,0.69444607,24,51,2229,10,105.9244792,12,8593.5,105.0987457,1000,False,1185519379
False,1,1,1,0,139,151,2634,11,22.00305556,24,8595,1.045448233,1001,False,1185521760
False,1,1,1,0,9,0,2753,11,0,19,8596,0,1002,False,1185522060
False,1,2,2,0.888863612,48,63,687,11,45.93884838,104,8597.5,1.059288085,5257,False,1185527084
False,1,1,1,0,44,30,494,8,741.9941667,28,8599,1.001347719,1686,False,1185528391
False,1,1,1,0,0,100,100,7,0,5,8600,0,5258,False,1185528518
False,1,1,1,0,4,30,232,7,787.7742708,14,8601,1.001269399,1687,True,1185533370
False,2,14,14,2.356639576,166,555,1625.428571,11,185.5882465,1544,8608.5,1.005312361,1688,True,1185534051
False,1,1,1,0,6,5,1835,11,0,145,8616,0,5272,False,1185641355
False,1,1,1,0,31,0,0,1,0,0,8617,0,5273,False,1185775869
False,2,6,6,2.251486586,230,23,837.3333333,11,336.6892014,284,8620.5,1.020423281,1690,True,1185779140
False,1,1,1,0,3,3,760,11,0,9,8624,0,1691,False,1185782842
False,1,1,1,0,34,48,502,11,0.149363426,16,8625,7.695079427,5278,False,1185792045
False,2,2,2,0.088072259,146,124,1041,11,0,70,8626.5,0,1692,False,1185792803
False,1,1,1,0,2,2,1540,11,0,229,8628,0,151,False,1185795013
False,1,1,1,0,9,0,2771,11,0,21,8629,0,1003,False,1185796950
False,1,2,2,0.970950594,26,9,2372,11,30.86360532,354,8630.5,1.016624307,5281,False,1185799329
False,1,1,1,0,3,1,300,11,10.95278935,90,8632,1.091300943,5282,False,1185799832
False,1,1,1,0,1,1,76,11,198.9427546,10,8633,1.005026572,5283,False,1185800198
False,1,1,1,0,2,2,3344,11,12.4016088,278,8634,1.0806347,5284,False,1186067558
False,1,1,1,0,2,1,1540,11,3.613622685,230,8635,1.276730607,152,False,1186107230
False,1,1,1,0,14,14,1820,11,0,77,8636,0,5285,True,1186391517
False,1,1,1,0,9,9,3106,11,9.95494213,292,8637,1.100452618,5286,False,1186394158
False,1,1,1,0,6,16,100,11,0,7,8638,0,5287,False,1186562989
False,1,1,1,0,8,29,209,11,0,5,8639,0,1693,False,1186563006
False,1,1,1,0,12,12,4812,11,0,259,8640,0,5288,True,1186563146
False,1,2,2,1,482,482,482,11,69.8809838,26,8641.5,1.007155022,5290,False,1186563508
False,1,1,1,0,0,6,436,11,0,51,8643,0,415,False,1186563765
False,1,1,1,0,6,11,1264,8,364.7514005,58,8644,1.002741593,5291,True,1186565783
False,1,1,1,0,3,3,204,11,0,3,8645,0,1694,False,1186568040
False,1,1,1,0,3,3,1042,11,0,3,8646,0,1695,False,1186569088
False,1,1,1,0,13,11,342,11,35.13175926,2,8647,1.028464273,1696,False,1186569264
False,1,1,1,0,2,2,1042,11,0.002256944,4,8648,444.0769231,1697,False,1186569283
False,1,1,1,0,3,3,90,11,0,9,8649,0,5292,False,1186574525
False,1,4,4,1.196588592,85,59,1136.5,11,0,426,8651.5,0,5296,False,1186589330
False,1,1,1,0,5,4,3220,11,0.032800926,296,8654,31.48694425,5297,False,1186592164
False,1,1,1,0,5,7,1382,11,13.84099537,174,8655,1.072249139,5298,False,1186729913
False,1,1,1,0,22,4,296,4,0,9,8656,0,1698,True,1186730566
False,1,3,3,0.967244541,53,5,1196.666667,11,0,339,8658,0,5301,False,1186735684
False,1,1,1,0,19,5,3300,11,0.007534722,300,8660,133.718894,5302,False,1186736335
False,1,1,1,0,39,0,0,1,0,0,8661,0,5303,False,1186747117
False,2,15,15,2.40263588,234,214,806.6666667,11,0,809,8669,0,1703,True,1186749134
False,1,1,1,0,7,3,84,11,0.010694444,4,8677,94.50649351,5314,False,1186750058
False,1,3,3,1.392242433,23,6,112.6666667,11,0.117384259,42,8679,4.786235457,5317,False,1186750897
False,1,1,1,0,19,3,50,11,0,3,8681,0,5318,False,1187008185
False,1,1,1,0,76,0,0,1,0,0,8682,0,1704,False,1187008203
False,1,1,1,0,21,6,3330,11,3.000011574,304,8683,1.333332047,5319,False,1187008335
True,1,1,1,0,4,4,560,11,0,5,8684,0,1705,False,1187009336
False,1,1,1,0,34,2,3392,11,0,307,8685,0,5320,False,1187021631
False,1,1,1,0,172,6,2946,11,0,23,8686,0,1004,False,1187021662
False,1,1,1,0,45,43,304,11,14.75885417,92,8687,1.067755937,5321,False,1187074997
False,1,2,2,0.209059806,118,64,2307,11,0,372,8688.5,0,5323,True,1187075880
False,1,4,4,1.914682444,165,128,1343,11,46.65780382,454,8691.5,1.031276811,5327,True,1187077279
False,1,1,1,0,33,0,0,1,0,0,8694,0,5328,False,1187077872
False,1,1,1,0,76,0,0,1,0,0,8695,0,1706,True,1187077942
False,1,1,1,0,1,1,3112,11,0,25,8696,0,1005,False,1187077971
False,1,1,1,0,0,76,152,1,0.80806713,2,8697,2.237520948,1707,False,1187078020
False,1,1,1,0,0,33,66,11,0.80869213,4,8698,2.236564526,5329,False,1187078056
False,1,1,1,0,12,12,1820,11,0.012175926,142,8699,83.12927757,5330,False,1187078331
False,2,4,4,0.422542669,89,61,1075.5,11,32.22063657,320,8701.5,1.011303093,5333,True,1187078853
False,1,1,1,0,3,3,90,11,0,33,8704,0,417,False,1187078919
False,1,1,1,0,2,2,3424,11,0,309,8705,0,5334,False,1187079008
False,1,2,2,0.529360865,17,8,1130,11,64.25958912,170,8706.5,1.008477159,5336,False,1187079316
False,1,7,7,2.120614596,49,37,1268,11,88.72676422,752,8711,1.005264565,5343,True,1187079335
False,1,1,1,0,14,5,1216,11,0.063217593,92,8715,16.81838155,5344,False,1187081342
False,1,1,1,0,8,13,1229,11,0,95,8716,0,5345,False,1187081693
False,1,1,1,0,21,23,3112,11,0.091064815,26,8717,11.98118963,1006,False,1187085839
False,1,2,2,0.227621109,104,86,3048,11,9.069560185,38,8718.5,1.05513615,1008,False,1187086219
False,1,1,1,0,22,24,3450,11,0,283,440,0,244,False,1187100212
False,1,1,1,0,3,3,1896,11,0,289,8720,0,5346,False,1187104752
True,2,2,2,0.970950594,16,9,2039,11,2.320364583,310,8721.5,2.763231247,1708,False,1187105430
False,1,1,1,0,2,4,282,1,0,5,8723,0,1709,False,1187164875
False,2,2,2,0.481225664,46,31,1650,11,21.89078125,168,441.5,1.369463032,118,True,1187199972
False,1,2,2,0.543564443,8,8,278,10,297.1314873,6,8724.5,1.001875706,5349,True,1187243913
False,1,1,1,0,13,3,410,11,0,13,8726,0,5350,True,1187248025
False,1,1,1,0,7,1,826,11,2.020219907,100,8727,1.494995617,5351,False,1187253882
False,1,1,1,0,15,1,178,1,103.7050231,8,8728,1.009642734,1710,False,1187253940
False,1,2,2,0.389134966,124,7,217.5,11,0,14,8729.5,0,1712,False,1187254021
False,1,6,6,2.126910699,39,109,1848.666667,11,7.529888117,806,445.5,1.095887138,251,True,1187291667
False,1,1,1,0,2,2,3424,11,0,311,8731,0,5352,False,1187356216
False,1,1,1,0,14,4,894,11,0,43,8732,0,5353,False,1187363444
False,1,1,1,0,133,5,3552,11,0,313,8733,0,5354,True,1187363843
False,1,1,1,0,9,3,1032,11,7.115474537,98,8734,1.140538764,5355,False,1187363911
False,1,1,1,0,5,5,3680,11,0,315,8735,0,5356,False,1187365373
False,2,2,2,1,5,3,976,11,0,190,8736.5,0,1713,False,1187594497
False,1,1,1,0,2,7,3680,11,2.7015625,316,8738,1.37015616,5358,False,1187598788
False,1,1,1,0,34,8,4838,11,0,261,8739,0,5359,True,1187600542
False,1,1,1,0,26,8,1042,11,11.95012731,6,8740,1.083681117,1714,False,1187601774
False,1,1,1,0,5,4,183,6,0,5,8741,0,1715,False,1187602812
False,1,1,1,0,13,0,3143,11,0,31,8742,0,1009,False,1187604088
False,1,1,1,0,12,12,310,11,0,41,8743,0,5360,False,1187606813
False,1,1,1,0,0,20,3156,11,0.039699074,32,8744,26.18950437,1010,False,1187607518
False,1,1,1,0,113,270,3513,11,0,319,8745,0,5361,False,1187608510
False,5,43,43,5.053744288,91,75,299.3953488,11,367.3620944,614,8767,1.000182946,1725,False,1187608535
False,1,1,1,0,1,5,3352,11,0,321,8789,0,5364,False,1187609109
False,1,1,1,0,67,210,904,11,2.894386574,44,8790,1.345496351,5365,False,1187613519
False,1,2,2,0.803090976,34,15,2734,11,4.024375,414,449.5,1.186364342,253,False,1187639373
False,1,1,1,0,4,4,152,1,6.976273148,2,8791,1.143343011,1726,False,1187680692
False,1,1,1,0,8,2,1896,11,6.723900463,290,8792,1.148723201,5366,False,1187685697
False,1,1,1,0,66,6,4864,11,0.993252315,262,8793,2.006793526,5367,False,1187686359
False,1,1,1,0,2,1,180,11,126.7732407,44,8794,1.0078881,5368,False,1187686586
False,1,3,3,1.583006618,37,44,2354.666667,11,21.22136188,488,8796,1.058477628,5371,False,1187686609
False,1,1,1,0,23,0,23,1,0,1,8798,0,5372,False,1187688188
False,1,1,1,0,6,8,720,11,7.125601852,100,8799,1.140339023,5373,True,1187694505
False,1,1,1,0,3,1,308,11,7.188333333,94,8800,1.139114306,5374,False,1187696069
False,1,1,1,0,2,1,420,11,5.186018519,14,8801,1.192826153,5375,False,1187696097
False,1,1,1,0,9,1,1388,11,0,179,8802,0,5376,False,1187696126
False,1,1,1,0,18,0,18,1,0,1,8803,0,5377,False,1187772607
False,1,1,1,0,154,7,1356,11,29.9737963,12,8804,1.033362474,5378,False,1187772743
False,1,1,1,0,11,2,36,1,0.05318287,2,8805,19.80304679,5379,False,1187777202
False,1,1,1,0,231,23,1650,11,0.051967593,14,8806,20.24276169,5380,False,1187777233
False,1,1,1,0,1,7,1902,11,0,293,8807,0,5381,False,1187778607
False,1,1,1,0,20,40,2046,11,0,17,8808,0,5382,False,1187778677
False,1,1,1,0,58,28,2056,11,0,19,8809,0,5383,False,1187781791
False,1,1,1,0,58,3,420,11,48.86878472,4,8810,1.02046296,1727,False,1187781808
False,1,1,1,0,45,0,0,1,0,0,8811,0,1014,False,1187782311
False,2,19,19,4.150474746,56,54,1485.263158,11,75.29141508,1962,8821,1.014174796,1731,True,1188202157
False,1,1,1,0,22,16,3420,11,0.018622685,290,8831,54.69794904,5399,False,1188203766
False,1,3,3,1.444289159,103,0,34.33333333,1,0,3,8833,0,5402,False,1188210334
False,1,3,3,1.122113677,18,18,68.66666667,1,0.014710648,6,8836,42.54209284,5405,False,1188211605
False,2,3,3,1.019657682,91,3,137.3333333,11,0.045146605,102,8839,8.645639771,1732,False,1188212732
False,1,1,1,0,41,0,2610,11,7.006319444,28,8841,1.142728291,1015,False,1188213881
False,1,1,1,0,48,2,2738,11,0,31,8842,0,1016,False,1188214986
False,2,4,4,0.989557891,146,13,2261,11,3.555211227,82,8844.5,7.978069641,1733,False,1188218113
False,1,1,1,0,8,1,4984,11,6.226747685,264,8847,1.160597482,5408,False,1188224350
False,1,1,1,0,1,1,128,11,7.331296296,16,451,1.136401526,40,False,1188241959
False,1,1,1,0,3,3,4998,11,0.768761574,266,8848,2.300793424,5409,False,1188290771
False,1,1,1,0,8,1,611,10,0,81,8849,0,5410,False,1188304938
False,1,1,1,0,2,2,4998,11,0.164236111,268,8850,7.088794926,5411,False,1188304961
False,1,3,3,1.251629167,11,13,3554.666667,11,2.441057099,870,8852,1.368065246,5414,True,1188306149
False,1,1,1,0,10,12,1644,11,9.011018519,176,8854,1.110975246,5415,False,1188373049
False,1,1,1,0,3,2,2527,11,0,137,8855,0,5416,True,1188464930
False,1,1,1,0,3,4,2528,11,0.003506944,138,8856,286.1485149,5417,False,1188465233
False,2,6,6,2.372819993,32,32,1101.666667,11,0,516,8859.5,0,1734,True,1188468329
False,2,10,10,2.638090292,70,82,1413.8,11,0,882,8867.5,0,1735,True,1188469016
False,1,3,3,1.298794941,19,5,879.3333333,11,538.6055556,146,8874,1.000825183,5434,False,1188470500
False,1,1,1,0,10,14,2516,11,0,145,8876,0,5435,True,1188472537
False,1,1,1,0,2,2,762,11,3.189618056,60,8877,1.313517162,5436,False,1188477740
False,1,1,1,0,2,2,1224,11,0,97,8878,0,5437,False,1188544137
False,1,1,1,0,5,2,2894,11,0.917222222,224,8879,2.090248334,5438,False,1188548264
False,1,1,1,0,3,2,1224,11,0.047939815,98,8880,21.85948817,5439,False,1188548279
False,1,1,1,0,4,4,2900,11,0.028541667,226,8881,36.03649635,5440,False,1188550730
True,1,1,1,0,3,2,793,11,0,43,8882,0,5441,False,1188550950
False,1,2,2,0.918295834,5,7,1847,11,0.004490741,272,8883.5,212.0657865,5443,False,1188551228
False,1,1,1,0,6,6,794,11,0,47,8885,0,5444,False,1188561203
False,1,1,1,0,84,99,2512,11,1.066944444,146,8886,1.937255923,5445,True,1188564721
True,1,1,1,0,2,2,1218,11,0,47,8887,0,1736,False,1188576041
False,1,1,1,0,3,2,2897,11,0,231,452,0,254,False,1188588611
False,1,1,1,0,3,2,2483,11,0,149,8888,0,5446,False,1188799469
False,1,1,1,0,11,16,2479,11,0,151,8889,0,5447,True,1188799874
False,1,1,1,0,2,2,2474,11,0,153,8890,0,5448,False,1188800088
False,1,1,1,0,8,9,225,11,0,45,8891,0,5449,True,1188800887
False,1,1,1,0,3,3,224,11,0.001770833,46,8892,565.7058824,5450,True,1188801040
False,1,2,2,0.954434003,1,7,1600,11,0,252,8893.5,0,5452,False,1188801372
False,1,1,1,0,2,5,716,11,3.849178241,104,8895,1.259795712,5453,False,1188801585
False,1,4,4,1.930406631,16,8,815.5,11,10.98999132,352,8897.5,5.821199231,5457,False,1188806088
False,1,1,1,0,3,4,302,11,0.325694444,50,8900,4.070362473,5458,False,1188834228
False,1,3,3,1.46980015,23,26,1675,11,0,433,8902,0,5461,True,1188834437
False,1,4,4,0.917866281,51,24,660,11,77.18656539,192,8905.5,1.008880647,5465,False,1188908511
True,1,1,1,0,4,3,2898,11,0.967708333,234,8908,2.033369214,5466,False,1188918047
False,1,1,1,0,662,663,1415,11,0,107,453,0,119,True,1188930577
False,1,3,3,1.263502654,48,76,1296.666667,11,42.48964506,124,455,1.013208527,122,False,1188930778
False,1,2,2,0.940312211,1073,1234,1306,11,0.001423611,80,457.5,527.8292683,124,True,1188930901
False,1,1,1,0,2,1,300,11,1.11931713,54,459,1.893401855,255,False,1188931146
False,1,1,1,0,53,2,3348,11,15.85106481,322,8909,1.063087244,5467,False,1188978641
False,1,1,1,0,106,0,106,1,0,1,8910,0,1737,False,1188978692
False,2,2,2,0.994984828,33,15,1831,11,0.015283565,326,8911.5,49.45253695,1738,False,1188979987
False,1,1,1,0,483,570,1222,11,0.890324074,50,460,2.123186522,125,True,1189007702
False,1,1,1,0,3,2,1415,11,0,109,461,0,126,False,1189015195
False,1,1,1,0,6,1,1774,10,140.0932407,104,8913,1.007138103,1739,False,1189075102
False,2,5,5,1.704446303,163,175,1021.6,11,0,485,8916,0,1740,False,1189097574
False,1,1,1,0,6,2,1230,11,0,101,8919,0,5473,False,1189140994
False,1,1,1,0,5,39,212,11,0,25,8921,0,5475,False,1189163087
False,1,5,5,1.971198961,84,5,1080,11,16.31267824,462,8924,1.050949783,5480,True,1189165364
False,1,1,1,0,9,2,725,11,0,107,8927,0,5481,False,1189170406
False,1,1,1,0,2,2,732,11,0.001342593,108,8928,745.8275862,5482,False,1189170522
False,1,1,1,0,8,6,714,11,0,109,8929,0,5483,False,1189758153
False,1,1,1,0,5,5,850,11,72.15331019,2,8930,1.013859378,1741,False,1189767926
False,1,1,1,0,38,1,618,10,17.08997685,82,8931,1.05851383,5484,False,1189781512
False,1,6,6,2.099593324,202,80,1093.666667,11,89.89871335,518,464.5,1.003866269,261,False,1189809890
False,1,3,3,1.459147917,6,6,1407.333333,11,12.28142747,460,8933,1.057070378,5487,False,1189856176
False,1,1,1,0,27,29,3488,11,0.554722222,296,8935,2.802704056,5488,True,1189857818
False,1,1,1,0,3,3,456,8,76.60697917,36,8936,1.013053641,1742,False,1190010680
True,1,1,1,0,2,2,500,10,0,57,8937,0,1743,False,1190012583
False,1,1,1,0,12,10,1166,11,14.0190162,150,8938,1.071331682,5489,False,1190012615
False,1,1,1,0,4,7,3551,11,0,329,8939,0,5490,False,1190014091
False,1,1,1,0,1,2,2085,11,0,133,8940,0,5491,False,1190015222
False,1,1,1,0,2,1,77,11,0,21,8941,0,442,False,1190031555
False,1,1,1,0,24,8,328,10,0,25,8942,0,1744,False,1190035266
False,3,3,3,1.459147917,6,6,598,11,57.44716435,402,8944,1.012290645,5492,False,1190053207
False,1,1,1,0,12,14,3548,11,1.261886574,330,8946,1.792464252,5493,False,1190123118
False,1,1,1,0,14,7,3551,11,0,333,8947,0,5494,False,1190126774
False,1,2,2,0.950515264,774,451,1160,11,11.14102431,90,468.5,0.522439588,128,True,1190127326
False,1,1,1,0,5,16,2073,11,0,135,470,0,262,True,1190127409
False,1,1,1,0,4,4,716,11,0,111,8948,0,5495,False,1190128112
False,1,1,1,0,2,6,430,11,0,57,471,0,263,False,1190145921
False,1,2,2,0.721928095,40,35,2364.5,11,0,386,472.5,0,265,False,1190147315
True,1,1,1,0,3,2,2988,11,74.98118056,64,8949,1.01333668,5496,True,1190187599
True,1,1,1,0,29,23,2990,11,0.002407407,66,8950,416.3846154,5497,True,1190187807
False,1,1,1,0,3,3,264,7,0,3,8951,0,1745,False,1190187900
False,1,1,1,0,12,4,240,11,14.81172454,80,8952,1.067514083,5498,False,1190188244
False,1,1,1,0,13,10,3484,11,3.853912037,298,8953,1.259476602,5499,False,1190190796
False,1,1,1,0,4,2,328,10,342.7587963,8,8954,1.002917504,1746,False,1190191265
False,1,1,1,0,2,2,332,10,0.000243056,10,8955,4115.285714,1747,False,1190191286
False,1,1,1,0,4,2,334,10,0,13,8956,0,1748,False,1190191436
False,1,1,1,0,74,3,417,11,0,5,8957,0,1749,True,1190196888
False,1,1,1,0,2,2,732,11,3.94375,112,8958,1.253565769,5500,True,1190196916
False,1,1,1,0,51,43,1606,11,0,57,8959,0,5501,False,1190196967
False,1,1,1,0,59,0,0,1,0,0,8960,0,1020,False,1190200772
False,1,1,1,0,11,12,256,11,0.160451389,82,8961,7.232417226,5502,False,1190202107
True,1,1,1,0,23,26,3002,11,0.195173611,68,8962,6.12364348,5503,False,1190204670
True,2,3,3,0.886570351,23,8,944.6666667,11,0.101033951,178,8964,7.068408175,1750,False,1190205653
False,1,1,1,0,3,4,117,1,0,3,8966,0,1021,False,1190205697
False,1,1,1,0,6,10,116,1,0.000763889,4,8967,1310.090909,1022,False,1190205763
False,1,1,1,0,21,15,1832,11,0,151,474,0,266,False,1190214627
False,1,2,2,0.994030211,4,7,1034,11,53.30975116,272,8968.5,1.045755071,5507,False,1190217342
False,1,1,1,0,6,33,3531,11,0,335,8970,0,5508,False,1190217415
False,1,1,1,0,4,4,446,1,0,11,8971,0,1751,True,1190225592
False,1,4,4,1.849601753,15,17,387.5,11,0,60,476.5,0,132,False,1190233233
False,1,1,1,0,3,3,696,11,69.08164352,18,479,1.014475625,133,False,1190234562
False,1,1,1,0,53,27,292,8,0,9,8972,0,1752,False,1190263120
False,1,2,2,0.984343203,32,36,1188,11,0.758530093,176,8973.5,1.988754444,5510,False,1190271190
False,1,1,1,0,3,3,2996,11,0.770335648,70,8975,2.298135433,5511,False,1190271227
False,1,1,1,0,1,1,488,11,0,9,8976,0,1753,False,1190271241
False,2,2,2,0.996791632,11,4,125.5,11,0,114,8977.5,0,5512,False,1190274236
